articleLink,imageLink,color
https://fox4kc.com/2018/10/11/amazon-deliveryman-watches-truck-roll-into-ku-students-car-before-driving-away/,https://localtvwdaf.files.wordpress.com/2018/10/promo363568632.jpg?quality=85&strip=all&w=1200,White
https://fox4kc.com/2018/10/11/amazon-deliveryman-watches-truck-roll-into-ku-students-car-before-driving-away/,https://localtvwdaf.files.wordpress.com/2018/10/promo363568632.jpg?quality=85&strip=all&w=1200,Grey
https://mic.com/articles/191857/bernie-sanders-on-amazons-minimum-wage-its-a-huge-victory-for-hundreds-of-thousands-of-workers?mic_referral=homepage:featured:0,https://thumbs.mic.com/ZDhkMDNjMzI0ZSMvMElqbjNHdnc4d0d5MzI1ZXA4ZTRLbU53dXUwPS8weDA6MTkyMHgxMDgwLzgwMHg0NTAvZmlsdGVyczpmb3JtYXQoanBlZyk6cXVhbGl0eSg4MCkvaHR0cHM6Ly9zMy5hbWF6b25hd3MuY29tL3BvbGljeW1pYy1pbWFnZXMvdW9jbWh2bmMzNXZsY2Fnc3ppbWpxb2RwdGRuZ3BwaHd5bWhuaWs4a25paXNqbTF4dHR1OGJ5dmV3NWZqMjF2Zy5qcGc.jpg,Black
https://medium.com/@bmd329/from-bookstore-to-smart-speaker-behemoth-how-amazon-conquered-the-bookstore-and-is-using-it-to-2f73e6eb10bf,https://cdn-images-1.medium.com/max/1600/1*a_xT80XRCcGbT2awYiQmpw.jpeg,Black
https://boingboing.net/2018/10/11/usps-says-amazon-should-pay-9.html,https://media.boingboing.net/wp-content/uploads/2018/05/bezos.jpg,Black
https://boingboing.net/2018/10/11/usps-says-amazon-should-pay-9.html,https://media.boingboing.net/wp-content/uploads/2018/05/bezos.jpg,Brown
https://tformers.com/transformers-siege-amazon-listings-reveal-at-least-one-unexpected-new-toy/34269/news.html,https://i.tformers.com/g/generated/34241/NYCC%202018%20-%20Siege%20Official%20Decepticon%20Images%20From%20IGN%20-%20Megatron%20Soundwave%20Shockwave%20Starscream%20REFRAKTOR__scaled_600.png,Black
http://www.aftvnews.com/how-to-cast-youtube-to-the-amazon-echo-show-from-an-iphone-or-android-phone/,https://i1.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Cast-YouTube-to-Amazon-Echo-Show.jpg?resize=646%2C363&quality=100,Black
http://www.aftvnews.com/how-to-cast-youtube-to-the-amazon-echo-show-from-an-iphone-or-android-phone/,https://i1.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Cast-YouTube-to-Amazon-Echo-Show.jpg?resize=646%2C363&quality=100,White
http://www.aftvnews.com/how-to-cast-youtube-to-the-amazon-echo-show-from-an-iphone-or-android-phone/,https://i1.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Cast-YouTube-to-Amazon-Echo-Show.jpg?resize=646%2C363&quality=100,Grey
http://www.southcoasttoday.com/opinion/20181011/our-view-amazons-15hour-wage-will-help-both-workers-and-economy,http://www.southcoasttoday.com/storyimage/NB/20181011/OPINION/181019834/AR/0/AR-181019834.jpg&MaxH=200&MaxW=200,Grey
http://www.followingthenerd.com/tv/watch-trailer-arrives-for-amazon-primes-good-omens-and-its-nothing-short-of-heavenly/,http://www.followingthenerd.com/site/wp-content/uploads/good-omens-poster.jpg,Black
http://www.followingthenerd.com/tv/watch-trailer-arrives-for-amazon-primes-good-omens-and-its-nothing-short-of-heavenly/,http://www.followingthenerd.com/site/wp-content/uploads/good-omens-poster.jpg,Brown
https://www.politico.com/story/2018/10/11/postal-service-price-hikes-amazon-2061453,https://static.politico.com/8b/5f/05e47e41425ea1d2116cad23cc37/181011-postal-service-gtty-773.jpg,Grey
https://www.politico.com/story/2018/10/11/postal-service-price-hikes-amazon-2061453,https://static.politico.com/8b/5f/05e47e41425ea1d2116cad23cc37/181011-postal-service-gtty-773.jpg,Black
https://amazonadviser.com/2018/10/11/nycc-2018-amazon/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/files/2018/10/GoodOmensPR-85-BLAKE-JONES-2018.jpg&,Black
